component,key,path,line,kind,component_inferred,raw
uckkassembly,"/quorumreached}} {{^quorumreached}} <p class=""uckkassembly-vote-panel__quorum-state uckkassembly-vote-panel__quorum-state--missing""> {{#str}} quorumnotreached",mod/uckkassembly/templates/vote_panel.mustache,175,mustache_str,False,"{{/quorumreached}}              {{^quorumreached}}                 <p class=""uckkassembly-vote-panel__quorum-state uckkassembly-vote-panel__quorum-state--missing"">                     {{#str}} quorumnotreached, uckkassembly {{/str}}"
uckkassembly,"/restricted}} </li> {{/contests}} </ul> </section> {{/hascontests}} {{#hasarchiveurl}} <section class=""uckkassembly-decision-panel__archive""> <h4 class=""uckkassembly-decision-panel__section-title""> {{#str}} archive",mod/uckkassembly/templates/decision_panel.mustache,306,mustache_str,False,"{{/restricted}}                     </li>                 {{/contests}}             </ul>         </section>     {{/hascontests}}      {{#hasarchiveurl}}         <section class=""uckkassembly-decision-panel__archive"">             <h4 class=""uckkassembly-decision-panel__section-title"">                 {{#str}} archive, uckkassembly {{/str}}"
uckkassembly,"/restricted}} {{#integrityflag}} <span class=""badge badge-danger uckkassembly-amendment-card__integrity""> {{#str}} integritynotice",mod/uckkassembly/templates/amendment_list.mustache,160,mustache_str,False,"{{/restricted}}                                      {{#integrityflag}}                                         <span class=""badge badge-danger uckkassembly-amendment-card__integrity"">                                             {{#str}} integritynotice, uckkassembly {{/str}}"
uckkassembly,"/url}} </li> {{/contests}} </ul> {{/hascontests}} {{^hascontests}} <p class=""uckkassembly-view__empty""> {{#str}} contestations:none",mod/uckkassembly/templates/assembly_view.mustache,405,mustache_str,False,"{{/url}}                             </li>                         {{/contests}}                     </ul>                 {{/hascontests}}                  {{^hascontests}}                     <p class=""uckkassembly-view__empty"">                         {{#str}} contestations:none, uckkassembly {{/str}}"
uckkassembly,"/url}} </li> {{/decisions}} </ol> {{/hasdecisions}} {{^hasdecisions}} <p class=""uckkassembly-view__empty""> {{#str}} decisions:none",mod/uckkassembly/templates/assembly_view.mustache,282,mustache_str,False,"{{/url}}                             </li>                         {{/decisions}}                     </ol>                 {{/hasdecisions}}                  {{^hasdecisions}}                     <p class=""uckkassembly-view__empty"">                         {{#str}} decisions:none, uckkassembly {{/str}}"
uckkassembly,"/votesummary.quorumreached}} {{#votesummary.thresholdreached}} <span class=""badge badge-success""> {{#str}} thresholdreached",mod/uckkassembly/templates/decision_panel.mustache,214,mustache_str,False,"{{/votesummary.quorumreached}}                  {{#votesummary.thresholdreached}}                     <span class=""badge badge-success"">                         {{#str}} thresholdreached, uckkassembly {{/str}}"
uckkassembly,"/votesummary.quorumreached}} {{^votesummary.quorumreached}} <span class=""badge badge-warning""> {{#str}} quorumnotreached",mod/uckkassembly/templates/decision_panel.mustache,208,mustache_str,False,"{{/votesummary.quorumreached}}                  {{^votesummary.quorumreached}}                     <span class=""badge badge-warning"">                         {{#str}} quorumnotreached, uckkassembly {{/str}}"
uckkassembly,"/votesummary.thresholdreached}} </div> </section> {{/hasvotesummary}} <section class=""uckkassembly-decision-panel__publication""> <h4 class=""uckkassembly-decision-panel__section-title""> {{#str}} publication",mod/uckkassembly/templates/decision_panel.mustache,226,mustache_str,False,"{{/votesummary.thresholdreached}}             </div>         </section>     {{/hasvotesummary}}      <section class=""uckkassembly-decision-panel__publication"">         <h4 class=""uckkassembly-decision-panel__section-title"">             {{#str}} publication, uckkassembly {{/str}}"
uckkassembly,"/votesummary.thresholdreached}} {{^votesummary.thresholdreached}} <span class=""badge badge-warning""> {{#str}} thresholdnotreached",mod/uckkassembly/templates/decision_panel.mustache,220,mustache_str,False,"{{/votesummary.thresholdreached}}                  {{^votesummary.thresholdreached}}                     <span class=""badge badge-warning"">                         {{#str}} thresholdnotreached, uckkassembly {{/str}}"
uckkassembly,acknowledgecontestability,mod/uckkassembly/classes/form/vote_form.php,171,php_get_string,False,"get_string('acknowledgecontestability', 'uckkassembly'"
uckkassembly,acknowledgecontestabilityrequired,mod/uckkassembly/classes/form/vote_form.php,218,php_get_string,False,"get_string('acknowledgecontestabilityrequired', 'uckkassembly'"
uckkassembly,affectedparties,mod/uckkassembly/classes/form/contestation_form.php,200,php_get_string,False,"get_string('affectedparties', 'uckkassembly'"
uckkassembly,aiassistedreflection,mod/uckkassembly/vote.php,108,php_get_string,False,"get_string('aiassistedreflection', 'uckkassembly'"
uckkassembly,aicollaborationlog,mod/uckkassembly/vote.php,112,php_get_string,False,"get_string('aicollaborationlog', 'uckkassembly'"
uckkassembly,ailogrequired,mod/uckkassembly/classes/form/contestation_form.php,298,php_get_string,False,"get_string('ailogrequired', 'uckkassembly'"
uckkassembly,ailogrequired,mod/uckkassembly/classes/form/motion_form.php,344,php_get_string,False,"get_string('ailogrequired', 'uckkassembly'"
uckkassembly,ailogrequired,mod/uckkassembly/propose.php,190,php_get_string,False,"get_string('ailogrequired', 'uckkassembly'"
uckkassembly,ailogrequired,mod/uckkassembly/vote.php,170,php_get_string,False,"get_string('ailogrequired', 'uckkassembly'"
uckkassembly,allowaisummary,mod/uckkassembly/settings.php,326,php_get_string,False,"get_string('allowaisummary', 'uckkassembly'"
uckkassembly,allowaisummary_desc,mod/uckkassembly/settings.php,327,php_get_string,False,"get_string('allowaisummary_desc', 'uckkassembly'"
uckkassembly,allowamendmentsbydefault,mod/uckkassembly/settings.php,81,php_get_string,False,"get_string('allowamendmentsbydefault', 'uckkassembly'"
uckkassembly,allowamendmentsbydefault_desc,mod/uckkassembly/settings.php,82,php_get_string,False,"get_string('allowamendmentsbydefault_desc', 'uckkassembly'"
uckkassembly,allowcontest,mod/uckkassembly/classes/form/decision_form.php,266,php_get_string,False,"get_string('allowcontest', 'uckkassembly'"
uckkassembly,allowcontestation_desc,mod/uckkassembly/settings.php,183,php_get_string,False,"get_string('allowcontestation_desc', 'uckkassembly'"
uckkassembly,allowminorityreports,mod/uckkassembly/settings.php,175,php_get_string,False,"get_string('allowminorityreports', 'uckkassembly'"
uckkassembly,allowminorityreports_desc,mod/uckkassembly/settings.php,176,php_get_string,False,"get_string('allowminorityreports_desc', 'uckkassembly'"
uckkassembly,allowmotionsbydefault,mod/uckkassembly/settings.php,74,php_get_string,False,"get_string('allowmotionsbydefault', 'uckkassembly'"
uckkassembly,allowmotionsbydefault_desc,mod/uckkassembly/settings.php,75,php_get_string,False,"get_string('allowmotionsbydefault_desc', 'uckkassembly'"
uckkassembly,allowmultiplereadings,mod/uckkassembly/classes/form/assembly_form.php,311,php_get_string,False,"get_string('allowmultiplereadings', 'uckkassembly'"
uckkassembly,allowmultiplereadings,mod/uckkassembly/mod_form.php,224,php_get_string,False,"get_string('allowmultiplereadings', 'uckkassembly'"
uckkassembly,allowobjectionsbydefault,mod/uckkassembly/settings.php,88,php_get_string,False,"get_string('allowobjectionsbydefault', 'uckkassembly'"
uckkassembly,allowobjectionsbydefault_desc,mod/uckkassembly/settings.php,89,php_get_string,False,"get_string('allowobjectionsbydefault_desc', 'uckkassembly'"
uckkassembly,allowobservers,mod/uckkassembly/classes/form/assembly_form.php,206,php_get_string,False,"get_string('allowobservers', 'uckkassembly'"
uckkassembly,allowobservers,mod/uckkassembly/mod_form.php,109,php_get_string,False,"get_string('allowobservers', 'uckkassembly'"
uckkassembly,allowvotechange,mod/uckkassembly/settings.php,147,php_get_string,False,"get_string('allowvotechange', 'uckkassembly'"
uckkassembly,allowvotechange_desc,mod/uckkassembly/settings.php,148,php_get_string,False,"get_string('allowvotechange_desc', 'uckkassembly'"
uckkassembly,amendmentclose,mod/uckkassembly/classes/form/assembly_form.php,278,php_get_string,False,"get_string('amendmentclose', 'uckkassembly'"
uckkassembly,amendmentclose,mod/uckkassembly/mod_form.php,187,php_get_string,False,"get_string('amendmentclose', 'uckkassembly'"
uckkassembly,amendmentclosemustbeaftermotionclose,mod/uckkassembly/classes/form/assembly_form.php,507,php_get_string,False,"get_string('amendmentclosemustbeaftermotionclose', 'uckkassembly'"
uckkassembly,amendmentclosemustbeaftermotionclose,mod/uckkassembly/mod_form.php,353,php_get_string,False,"get_string('amendmentclosemustbeaftermotionclose', 'uckkassembly'"
uckkassembly,"amendmentcount}} </strong> </span> <span class=""uckkassembly-motion-card__indicator""> <span class=""uckkassembly-motion-card__indicator-label""> {{#str}} objections",mod/uckkassembly/templates/motion_card.mustache,133,mustache_str,False,"{{amendmentcount}}             </strong>         </span>          <span class=""uckkassembly-motion-card__indicator"">             <span class=""uckkassembly-motion-card__indicator-label"">                 {{#str}} objections, uckkassembly {{/str}}"
uckkassembly,approvalpercent,mod/uckkassembly/classes/form/decision_form.php,225,php_get_string,False,"get_string('approvalpercent', 'uckkassembly'"
uckkassembly,"archive.statuslabel}} </p> {{/archive.statuslabel}} {{#archive.url}} <a href=""{{archive.url}}"" class=""btn btn-secondary btn-sm""> {{#str}} viewarchiveitem",mod/uckkassembly/templates/minutes_panel.mustache,320,mustache_str,False,"{{archive.statuslabel}}                 </p>             {{/archive.statuslabel}}              {{#archive.url}}                 <a href=""{{archive.url}}"" class=""btn btn-secondary btn-sm"">                     {{#str}} viewarchiveitem, uckkassembly {{/str}}"
uckkassembly,archivecontest,mod/uckkassembly/contest.php,645,php_get_string,False,"get_string('archivecontest', 'uckkassembly'"
uckkassembly,archivedecision,mod/uckkassembly/decision.php,449,php_get_string,False,"get_string('archivedecision', 'uckkassembly'"
uckkassembly,archivedecision_help,mod/uckkassembly/decision.php,450,php_get_string,False,"get_string('archivedecision_help', 'uckkassembly'"
uckkassembly,archiveminutes,mod/uckkassembly/minutes.php,562,php_get_string,False,"get_string('archiveminutes', 'uckkassembly'"
uckkassembly,archivenotes,mod/uckkassembly/classes/form/decision_form.php,343,php_get_string,False,"get_string('archivenotes', 'uckkassembly'"
uckkassembly,archivepolicy:decisionandminutes,mod/uckkassembly/settings.php,269,php_get_string,False,"get_string('archivepolicy:decisionandminutes', 'uckkassembly'"
uckkassembly,archivepolicy:decisiononly,mod/uckkassembly/settings.php,268,php_get_string,False,"get_string('archivepolicy:decisiononly', 'uckkassembly'"
uckkassembly,archivepolicy:decisionsummary,mod/uckkassembly/classes/form/assembly_form.php,431,php_get_string,False,"get_string('archivepolicy:decisionsummary', 'uckkassembly'"
uckkassembly,archivepolicy:decisionsummary,mod/uckkassembly/mod_form.php,316,php_get_string,False,"get_string('archivepolicy:decisionsummary', 'uckkassembly'"
uckkassembly,archivepolicy:fullrecord,mod/uckkassembly/settings.php,270,php_get_string,False,"get_string('archivepolicy:fullrecord', 'uckkassembly'"
uckkassembly,archivepolicy:minutesonly,mod/uckkassembly/classes/form/assembly_form.php,430,php_get_string,False,"get_string('archivepolicy:minutesonly', 'uckkassembly'"
uckkassembly,archivepolicy:minutesonly,mod/uckkassembly/mod_form.php,315,php_get_string,False,"get_string('archivepolicy:minutesonly', 'uckkassembly'"
uckkassembly,archivepolicy:restrictedintegrity,mod/uckkassembly/classes/form/assembly_form.php,433,php_get_string,False,"get_string('archivepolicy:restrictedintegrity', 'uckkassembly'"
uckkassembly,archivepolicy:restrictedintegrity,mod/uckkassembly/classes/form/decision_form.php,329,php_get_string,False,"get_string('archivepolicy:restrictedintegrity', 'uckkassembly'"
uckkassembly,archivepolicy:restrictedintegrity,mod/uckkassembly/mod_form.php,318,php_get_string,False,"get_string('archivepolicy:restrictedintegrity', 'uckkassembly'"
uckkassembly,archivepolicy:restrictedintegrity,mod/uckkassembly/settings.php,271,php_get_string,False,"get_string('archivepolicy:restrictedintegrity', 'uckkassembly'"
uckkassembly,archivesummarypolicy,mod/uckkassembly/classes/form/assembly_form.php,438,php_get_string,False,"get_string('archivesummarypolicy', 'uckkassembly'"
uckkassembly,archivesummarypolicy,mod/uckkassembly/mod_form.php,323,php_get_string,False,"get_string('archivesummarypolicy', 'uckkassembly'"
uckkassembly,"archiveurl}}"" class=""btn btn-secondary btn-sm""> {{#str}} viewarchiveitem",mod/uckkassembly/templates/decision_panel.mustache,319,mustache_str,False,"{{archiveurl}}"" class=""btn btn-secondary btn-sm"">                 {{#str}} viewarchiveitem, uckkassembly {{/str}}"
uckkassembly,argumentpolicy,mod/uckkassembly/classes/form/assembly_form.php,237,php_get_string,False,"get_string('argumentpolicy', 'uckkassembly'"
uckkassembly,argumentpolicy,mod/uckkassembly/mod_form.php,141,php_get_string,False,"get_string('argumentpolicy', 'uckkassembly'"
uckkassembly,assemblycontestation,mod/uckkassembly/contest.php,398,php_get_string,False,"get_string('assemblycontestation', 'uckkassembly'"
uckkassembly,assemblydecision,mod/uckkassembly/decision.php,194,php_get_string,False,"get_string('assemblydecision', 'uckkassembly'"
uckkassembly,assemblyidentity,mod/uckkassembly/classes/form/assembly_form.php,140,php_get_string,False,"get_string('assemblyidentity', 'uckkassembly'"
uckkassembly,assemblyminutes,mod/uckkassembly/minutes.php,287,php_get_string,False,"get_string('assemblyminutes', 'uckkassembly'"
uckkassembly,assemblyscope,mod/uckkassembly/classes/form/assembly_form.php,182,php_get_string,False,"get_string('assemblyscope', 'uckkassembly'"
uckkassembly,assemblyscope,mod/uckkassembly/mod_form.php,92,php_get_string,False,"get_string('assemblyscope', 'uckkassembly'"
uckkassembly,assemblysummary,mod/uckkassembly/classes/form/assembly_form.php,168,php_get_string,False,"get_string('assemblysummary', 'uckkassembly'"
uckkassembly,assemblytype:grandjeu,mod/uckkassembly/classes/form/assembly_form.php,647,php_get_string,False,"get_string('assemblytype:grandjeu', 'uckkassembly'"
uckkassembly,assemblytype:grandjeu,mod/uckkassembly/mod_form.php,572,php_get_string,False,"get_string('assemblytype:grandjeu', 'uckkassembly'"
uckkassembly,assemblytype:grandjeu,mod/uckkassembly/settings.php,45,php_get_string,False,"get_string('assemblytype:grandjeu', 'uckkassembly'"
uckkassembly,authoritynotice,mod/uckkassembly/vote.php,123,php_get_string,False,"get_string('authoritynotice', 'uckkassembly'"
uckkassembly,"authorlabel}} </p> {{/authorlabel}} </li> {{/minorityreports}} </ul> </section> {{/hasminorityreports}} {{#hasarchive}} <section class=""uckkassembly-minutes-panel__archive""> <h4 class=""uckkassembly-minutes-panel__section-title""> {{#str}} archive",mod/uckkassembly/templates/minutes_panel.mustache,302,mustache_str,False,"{{authorlabel}}                             </p>                         {{/authorlabel}}                     </li>                 {{/minorityreports}}             </ul>         </section>     {{/hasminorityreports}}      {{#hasarchive}}         <section class=""uckkassembly-minutes-panel__archive"">             <h4 class=""uckkassembly-minutes-panel__section-title"">                 {{#str}} archive, uckkassembly {{/str}}"
uckkassembly,"authorname}} </span> {{/hasauthorname}} {{#hastimecreated}} <time class=""uckkassembly-objection-card__date""> {{timecreatedlabel}} </time> {{/hastimecreated}} </div> </div> </header> {{#summary}} <p class=""uckkassembly-objection-card__summary""> {{summary}} </p> {{/summary}} {{#hascontent}} <div class=""uckkassembly-objection-card__content""> {{{content}}} </div> {{/hascontent}} {{#hasresponse}} <section class=""uckkassembly-objection-card__response""> <h5 class=""uckkassembly-objection-card__section-title""> {{#str}} objectionresponse",mod/uckkassembly/templates/objection_list.mustache,144,mustache_str,False,"{{authorname}}                                         </span>                                     {{/hasauthorname}}                                      {{#hastimecreated}}                                         <time class=""uckkassembly-objection-card__date"">                                             {{timecreatedlabel}}                                         </time>                                     {{/hastimecreated}}                                 </div>                             </div>                         </header>                          {{#summary}}                             <p class=""uckkassembly-objection-card__summary"">                                 {{summary}}                             </p>                         {{/summary}}                          {{#hascontent}}                             <div class=""uckkassembly-objection-card__content"">                                 {{{content}}}                             </div>                         {{/hascontent}}                          {{#hasresponse}}                             <section class=""uckkassembly-objection-card__response"">                                 <h5 class=""uckkassembly-objection-card__section-title"">                                     {{#str}} objectionresponse, uckkassembly {{/str}}"
uckkassembly,autogenerateminutesdraft,mod/uckkassembly/settings.php,219,php_get_string,False,"get_string('autogenerateminutesdraft', 'uckkassembly'"
uckkassembly,autogenerateminutesdraft_desc,mod/uckkassembly/settings.php,220,php_get_string,False,"get_string('autogenerateminutesdraft_desc', 'uckkassembly'"
uckkassembly,blockreason,mod/uckkassembly/classes/form/vote_form.php,152,php_get_string,False,"get_string('blockreason', 'uckkassembly'"
uckkassembly,blockreasonrequired,mod/uckkassembly/classes/form/vote_form.php,210,php_get_string,False,"get_string('blockreasonrequired', 'uckkassembly'"
uckkassembly,cannotviewdecision,mod/uckkassembly/decision.php,212,php_get_string,False,"get_string('cannotviewdecision', 'uckkassembly'"
uckkassembly,cannotvoteonmotion,mod/uckkassembly/vote.php,274,php_get_string,False,"get_string('cannotvoteonmotion', 'uckkassembly'"
uckkassembly,"closedlabel}}</dd> {{/hasclosedlabel}} </dl> {{#isclosed}} <div class=""alert alert-secondary"" role=""status""> {{#str}} voteisclosed",mod/uckkassembly/templates/vote_panel.mustache,129,mustache_str,False,"{{closedlabel}}</dd>                 {{/hasclosedlabel}}             </dl>              {{#isclosed}}                 <div class=""alert alert-secondary"" role=""status"">                     {{#str}} voteisclosed, uckkassembly {{/str}}"
uckkassembly,closeslabel}}</dd> {{/hascloseslabel}} {{#hasclosedlabel}} <dt>{{#str}} voteclosed,mod/uckkassembly/templates/vote_panel.mustache,124,mustache_str,False,"{{closeslabel}}</dd>                 {{/hascloseslabel}}                  {{#hasclosedlabel}}                     <dt>{{#str}} voteclosed, uckkassembly {{/str}}"
uckkassembly,completionmotiondesc,mod/uckkchallenge/classes/completion/custom_completion.php,122,php_get_string,False,"get_string(                 'completionmotiondesc',                 'uckkassembly'"
uckkassembly,completionmotionenabled,mod/uckkassembly/mod_form.php,439,php_get_string,False,"get_string('completionmotionenabled', 'uckkassembly'"
uckkassembly,completionmotiongroup,mod/uckkassembly/mod_form.php,452,php_get_string,False,"get_string('completionmotiongroup', 'uckkassembly'"
uckkassembly,completionparticipationdesc,mod/uckkchallenge/classes/completion/custom_completion.php,130,php_get_string,False,"get_string(                 'completionparticipationdesc',                 'uckkassembly'"
uckkassembly,completionparticipationenabled,mod/uckkassembly/mod_form.php,469,php_get_string,False,"get_string('completionparticipationenabled', 'uckkassembly'"
uckkassembly,completionparticipationgroup,mod/uckkassembly/mod_form.php,482,php_get_string,False,"get_string('completionparticipationgroup', 'uckkassembly'"
uckkassembly,completionvotedesc,mod/uckkchallenge/classes/completion/custom_completion.php,138,php_get_string,False,"get_string(                 'completionvotedesc',                 'uckkassembly'"
uckkassembly,completionvoteenabled,mod/uckkassembly/mod_form.php,499,php_get_string,False,"get_string('completionvoteenabled', 'uckkassembly'"
uckkassembly,completionvotegroup,mod/uckkassembly/mod_form.php,512,php_get_string,False,"get_string('completionvotegroup', 'uckkassembly'"
uckkassembly,conditionsrequired,mod/uckkassembly/classes/form/vote_form.php,214,php_get_string,False,"get_string('conditionsrequired', 'uckkassembly'"
uckkassembly,confidence:high,mod/uckkassembly/vote.php,200,php_get_string,False,"get_string('confidence:high', 'uckkassembly'"
uckkassembly,confidence:low,mod/uckkassembly/vote.php,198,php_get_string,False,"get_string('confidence:low', 'uckkassembly'"
uckkassembly,confidence:medium,mod/uckkassembly/vote.php,199,php_get_string,False,"get_string('confidence:medium', 'uckkassembly'"
uckkassembly,conflictdeclared,mod/uckkassembly/vote.php,96,php_get_string,False,"get_string('conflictdeclared', 'uckkassembly'"
uckkassembly,conflictnotes,mod/uckkassembly/vote.php,100,php_get_string,False,"get_string('conflictnotes', 'uckkassembly'"
uckkassembly,conflictnotesrequired,mod/uckkassembly/vote.php,166,php_get_string,False,"get_string('conflictnotesrequired', 'uckkassembly'"
uckkassembly,contestability,mod/uckkassembly/classes/form/assembly_form.php,370,php_get_string,False,"get_string('contestability', 'uckkassembly'"
uckkassembly,contestability,mod/uckkassembly/mod_form.php,279,php_get_string,False,"get_string('contestability', 'uckkassembly'"
uckkassembly,contestabilitydays,mod/uckkassembly/classes/form/decision_form.php,270,php_get_string,False,"get_string('contestabilitydays', 'uckkassembly'"
uckkassembly,contestabilitydaysinvalid,mod/uckkassembly/classes/form/decision_form.php,424,php_get_string,False,"get_string('contestabilitydaysinvalid', 'uckkassembly'"
uckkassembly,"contestabilitylabel}}</p> {{#contesturl}} <a href=""{{contesturl}}"" class=""btn btn-secondary""> {{#str}} contestdecision",mod/uckkassembly/templates/vote_panel.mustache,449,mustache_str,False,"{{contestabilitylabel}}</p>              {{#contesturl}}                 <a href=""{{contesturl}}"" class=""btn btn-secondary"">                     {{#str}} contestdecision, uckkassembly {{/str}}"
uckkassembly,contestabilityuntil,mod/uckkassembly/decision.php,262,php_get_string,False,"get_string('contestabilityuntil', 'uckkassembly'"
uckkassembly,contestactions,mod/uckkassembly/contest.php,563,php_get_string,False,"get_string('contestactions', 'uckkassembly'"
uckkassembly,contestarchived,mod/uckkassembly/contest.php,369,php_get_string,False,"get_string('contestarchived', 'uckkassembly'"
uckkassembly,contestarchived,mod/uckkassembly/contest.php,380,php_get_string,False,"get_string('contestarchived', 'uckkassembly'"
uckkassembly,contestationfiles,mod/uckkassembly/classes/form/contestation_form.php,193,php_get_string,False,"get_string('contestationfiles', 'uckkassembly'"
uckkassembly,contestationgrounds,mod/uckkassembly/classes/form/contestation_form.php,164,php_get_string,False,"get_string('contestationgrounds', 'uckkassembly'"
uckkassembly,contestationpolicy,mod/uckkassembly/classes/form/assembly_form.php,383,php_get_string,False,"get_string('contestationpolicy', 'uckkassembly'"
uckkassembly,contestationpolicy,mod/uckkassembly/mod_form.php,292,php_get_string,False,"get_string('contestationpolicy', 'uckkassembly'"
uckkassembly,contestationpolicyrequired,mod/uckkassembly/classes/form/assembly_form.php,523,php_get_string,False,"get_string('contestationpolicyrequired', 'uckkassembly'"
uckkassembly,contestationsubject,mod/uckkassembly/classes/form/contestation_form.php,130,php_get_string,False,"get_string('contestationsubject', 'uckkassembly'"
uckkassembly,contestationsummary,mod/uckkassembly/classes/form/contestation_form.php,153,php_get_string,False,"get_string('contestationsummary', 'uckkassembly'"
uckkassembly,contestationtitle,mod/uckkassembly/classes/form/contestation_form.php,135,php_get_string,False,"get_string('contestationtitle', 'uckkassembly'"
uckkassembly,contestationtype,mod/uckkassembly/classes/form/contestation_form.php,146,php_get_string,False,"get_string('contestationtype', 'uckkassembly'"
uckkassembly,contestationtype:appeal,mod/uckkassembly/classes/form/contestation_form.php,456,php_get_string,False,"get_string('contestationtype:appeal', 'uckkassembly'"
uckkassembly,contestationtype:evidence,mod/uckkassembly/classes/form/contestation_form.php,451,php_get_string,False,"get_string('contestationtype:evidence', 'uckkassembly'"
uckkassembly,contestationtype:integrity,mod/uckkassembly/classes/form/contestation_form.php,453,php_get_string,False,"get_string('contestationtype:integrity', 'uckkassembly'"
uckkassembly,contestationtype:interpretation,mod/uckkassembly/classes/form/contestation_form.php,452,php_get_string,False,"get_string('contestationtype:interpretation', 'uckkassembly'"
uckkassembly,contestationtype:minorityreport,mod/uckkassembly/classes/form/contestation_form.php,455,php_get_string,False,"get_string('contestationtype:minorityreport', 'uckkassembly'"
uckkassembly,contestationtype:privacy,mod/uckkassembly/classes/form/contestation_form.php,454,php_get_string,False,"get_string('contestationtype:privacy', 'uckkassembly'"
uckkassembly,contestationtype:procedure,mod/uckkassembly/classes/form/contestation_form.php,450,php_get_string,False,"get_string('contestationtype:procedure', 'uckkassembly'"
uckkassembly,contestationurgency,mod/uckkassembly/classes/form/contestation_form.php,231,php_get_string,False,"get_string('contestationurgency', 'uckkassembly'"
uckkassembly,contestdecision_help,mod/uckkassembly/decision.php,437,php_get_string,False,"get_string('contestdecision_help', 'uckkassembly'"
uckkassembly,contestgovernancenotice,mod/uckkassembly/contest.php,661,php_get_string,False,"get_string('contestgovernancenotice', 'uckkassembly'"
uckkassembly,contesthistory,mod/uckkassembly/contest.php,490,php_get_string,False,"get_string('contesthistory', 'uckkassembly'"
uckkassembly,contestopened,mod/uckkassembly/contest.php,224,php_get_string,False,"get_string('contestopened', 'uckkassembly'"
uckkassembly,contestresponseadded,mod/uckkassembly/contest.php,254,php_get_string,False,"get_string('contestresponseadded', 'uckkassembly'"
uckkassembly,contests:none,mod/uckkassembly/classes/output/assembly_view.php,278,php_get_string,False,"get_string('contests:none', 'uckkassembly'"
uckkassembly,conteststatement,mod/uckkassembly/contest.php,471,php_get_string,False,"get_string('conteststatement', 'uckkassembly'"
uckkassembly,contestsubject,mod/uckkassembly/contest.php,415,php_get_string,False,"get_string('contestsubject', 'uckkassembly'"
uckkassembly,contestsummary,mod/uckkassembly/contest.php,405,php_get_string,False,"get_string('contestsummary', 'uckkassembly'"
uckkassembly,contestwarnings,mod/uckkassembly/contest.php,456,php_get_string,False,"get_string('contestwarnings', 'uckkassembly'"
uckkassembly,contestwindowdays,mod/uckkassembly/classes/form/assembly_form.php,375,php_get_string,False,"get_string('contestwindowdays', 'uckkassembly'"
uckkassembly,contestwindowdays,mod/uckkassembly/mod_form.php,284,php_get_string,False,"get_string('contestwindowdays', 'uckkassembly'"
uckkassembly,contestwindowdaysmustbepositive,mod/uckkassembly/classes/form/assembly_form.php,515,php_get_string,False,"get_string('contestwindowdaysmustbepositive', 'uckkassembly'"
uckkassembly,contestwindowdaysmustbepositive,mod/uckkassembly/mod_form.php,361,php_get_string,False,"get_string('contestwindowdaysmustbepositive', 'uckkassembly'"
uckkassembly,contestwithdrawn,mod/uckkassembly/contest.php,282,php_get_string,False,"get_string('contestwithdrawn', 'uckkassembly'"
uckkassembly,decisionactions,mod/uckkassembly/decision.php,412,php_get_string,False,"get_string('decisionactions', 'uckkassembly'"
uckkassembly,decisionarchive,mod/uckkassembly/classes/form/decision_form.php,323,php_get_string,False,"get_string('decisionarchive', 'uckkassembly'"
uckkassembly,decisionconsequences,mod/uckkassembly/classes/form/decision_form.php,200,php_get_string,False,"get_string('decisionconsequences', 'uckkassembly'"
uckkassembly,decisioncontent,mod/uckkassembly/classes/form/decision_form.php,167,php_get_string,False,"get_string('decisioncontent', 'uckkassembly'"
uckkassembly,decisiondate,mod/uckkassembly/classes/form/decision_form.php,256,php_get_string,False,"get_string('decisiondate', 'uckkassembly'"
uckkassembly,decisionidentity,mod/uckkassembly/classes/form/decision_form.php,120,php_get_string,False,"get_string('decisionidentity', 'uckkassembly'"
uckkassembly,decisionintegrity,mod/uckkassembly/classes/form/decision_form.php,288,php_get_string,False,"get_string('decisionintegrity', 'uckkassembly'"
uckkassembly,"decisionlabel}}</span> </div> {{/hasdecision}} {{#hasintegritynotice}} <div class=""uckkassembly-motion-card__integrity alert alert-warning"" role=""status""> <strong>{{#str}} integritynotice",mod/uckkassembly/templates/motion_card.mustache,159,mustache_str,False,"{{decisionlabel}}</span>         </div>     {{/hasdecision}}      {{#hasintegritynotice}}         <div class=""uckkassembly-motion-card__integrity alert alert-warning"" role=""status"">             <strong>{{#str}} integritynotice, uckkassembly {{/str}}"
uckkassembly,decisionlegitimacy,mod/uckkassembly/classes/form/decision_form.php,214,php_get_string,False,"get_string('decisionlegitimacy', 'uckkassembly'"
uckkassembly,decisionmethod,mod/uckkassembly/classes/form/assembly_form.php,299,php_get_string,False,"get_string('decisionmethod', 'uckkassembly'"
uckkassembly,decisionmethod,mod/uckkassembly/decision.php,242,php_get_string,False,"get_string('decisionmethod', 'uckkassembly'"
uckkassembly,decisionmethod,mod/uckkassembly/mod_form.php,209,php_get_string,False,"get_string('decisionmethod', 'uckkassembly'"
uckkassembly,decisionmethod:consensus,mod/uckkassembly/classes/form/assembly_form.php,701,php_get_string,False,"get_string('decisionmethod:consensus', 'uckkassembly'"
uckkassembly,decisionmethod:consensus,mod/uckkassembly/mod_form.php,626,php_get_string,False,"get_string('decisionmethod:consensus', 'uckkassembly'"
uckkassembly,decisionmethod:consent,mod/uckkassembly/classes/form/assembly_form.php,702,php_get_string,False,"get_string('decisionmethod:consent', 'uckkassembly'"
uckkassembly,decisionmethod:consent,mod/uckkassembly/mod_form.php,627,php_get_string,False,"get_string('decisionmethod:consent', 'uckkassembly'"
